case,activity,timestamp,completeTime
448,O,2019/01/17 02:48:24.753,2019/01/17 02:48:24.753
459,C,2019/01/17 02:48:26.420,2019/01/17 02:48:26.420
456,B,2019/01/17 02:50:51.484,2019/01/17 02:50:51.484
460,D,2019/01/17 02:56:06.846,2019/01/17 02:56:06.846
463,A,2019/01/17 03:00:00.000,2019/01/17 03:00:00.000
453,G,2019/01/17 03:02:09.088,2019/01/17 03:02:09.088
455,J,2019/01/17 03:06:48.029,2019/01/17 03:06:48.029
462,B,2019/01/17 03:10:08.839,2019/01/17 03:10:08.839
447,H,2019/01/17 03:12:44.622,2019/01/17 03:12:44.622
458,F,2019/01/17 03:14:14.071,2019/01/17 03:14:14.071
451,D,2019/01/17 03:14:30.538,2019/01/17 03:14:30.538
459,A,2019/01/17 03:16:48.925,2019/01/17 03:16:48.925
457,I,2019/01/17 03:17:26.205,2019/01/17 03:17:26.205
446,A,2019/01/17 03:18:18.581,2019/01/17 03:18:18.581
456,C,2019/01/17 03:19:09.130,2019/01/17 03:19:09.130
464,A,2019/01/17 03:20:00.000,2019/01/17 03:20:00.000
460,E,2019/01/17 03:21:43.949,2019/01/17 03:21:43.949
453,I,2019/01/17 03:29:46.805,2019/01/17 03:29:46.805
463,B,2019/01/17 03:31:18.177,2019/01/17 03:31:18.177
455,L,2019/01/17 03:32:42.758,2019/01/17 03:32:42.758
451,E,2019/01/17 03:38:30.437,2019/01/17 03:38:30.437
465,A,2019/01/17 03:40:00.000,2019/01/17 03:40:00.000
462,C,2019/01/17 03:41:05.919,2019/01/17 03:41:05.919
457,J,2019/01/17 03:42:09.452,2019/01/17 03:42:09.452
456,A,2019/01/17 03:42:27.216,2019/01/17 03:42:27.216
458,D,2019/01/17 03:43:13.596,2019/01/17 03:43:13.596
460,G,2019/01/17 03:49:15.220,2019/01/17 03:49:15.220
459,F,2019/01/17 03:49:27.722,2019/01/17 03:49:27.722
464,B,2019/01/17 03:49:35.015,2019/01/17 03:49:35.015
446,B,2019/01/17 03:49:50.819,2019/01/17 03:49:50.819
453,J,2019/01/17 03:54:12.546,2019/01/17 03:54:12.546
463,C,2019/01/17 03:58:00.386,2019/01/17 03:58:00.386
466,A,2019/01/17 04:00:00.000,2019/01/17 04:00:00.000
451,G,2019/01/17 04:05:02.148,2019/01/17 04:05:02.148
455,M,2019/01/17 04:05:43.769,2019/01/17 04:05:43.769
465,F,2019/01/17 04:10:12.968,2019/01/17 04:10:12.968
456,F,2019/01/17 04:11:53.755,2019/01/17 04:11:53.755
457,L,2019/01/17 04:11:55.496,2019/01/17 04:11:55.496
462,A,2019/01/17 04:14:25.051,2019/01/17 04:14:25.051
446,C,2019/01/17 04:16:06.710,2019/01/17 04:16:06.710
458,E,2019/01/17 04:16:42.212,2019/01/17 04:16:42.212
467,A,2019/01/17 04:20:00.000,2019/01/17 04:20:00.000
460,H,2019/01/17 04:20:50.233,2019/01/17 04:20:50.233
459,D,2019/01/17 04:20:56.009,2019/01/17 04:20:56.009
464,C,2019/01/17 04:21:40.508,2019/01/17 04:21:40.508
453,K,2019/01/17 04:27:56.178,2019/01/17 04:27:56.178
463,A,2019/01/17 04:29:06.094,2019/01/17 04:29:06.094
455,N,2019/01/17 04:31:34.806,2019/01/17 04:31:34.806
466,B,2019/01/17 04:31:42.522,2019/01/17 04:31:42.522
456,D,2019/01/17 04:34:49.031,2019/01/17 04:34:49.031
451,H,2019/01/17 04:36:58.782,2019/01/17 04:36:58.782
457,M,2019/01/17 04:39:48.674,2019/01/17 04:39:48.674
461,I,2019/01/17 04:42:51.616,2019/01/17 04:42:51.616
446,A,2019/01/17 04:43:16.766,2019/01/17 04:43:16.766
462,B,2019/01/17 04:43:43.800,2019/01/17 04:43:43.800
465,D,2019/01/17 04:44:05.858,2019/01/17 04:44:05.858
458,G,2019/01/17 04:48:45.783,2019/01/17 04:48:45.783
459,E,2019/01/17 04:49:31.634,2019/01/17 04:49:31.634
467,F,2019/01/17 04:50:50.171,2019/01/17 04:50:50.171
464,A,2019/01/17 04:50:55.132,2019/01/17 04:50:55.132
463,B,2019/01/17 04:58:53.330,2019/01/17 04:58:53.330
453,M,2019/01/17 04:59:05.917,2019/01/17 04:59:05.917
466,C,2019/01/17 04:59:34.395,2019/01/17 04:59:34.395
469,A,2019/01/17 05:00:00.000,2019/01/17 05:00:00.000
456,E,2019/01/17 05:07:59.871,2019/01/17 05:07:59.871
446,F,2019/01/17 05:11:59.149,2019/01/17 05:11:59.149
457,N,2019/01/17 05:12:47.570,2019/01/17 05:12:47.570
461,J,2019/01/17 05:13:59.477,2019/01/17 05:13:59.477
462,C,2019/01/17 05:14:05.507,2019/01/17 05:14:05.507
458,H,2019/01/17 05:14:21.645,2019/01/17 05:14:21.645
465,E,2019/01/17 05:14:29.223,2019/01/17 05:14:29.223
459,G,2019/01/17 05:14:41.041,2019/01/17 05:14:41.041
464,B,2019/01/17 05:19:58.657,2019/01/17 05:19:58.657
470,A,2019/01/17 05:20:00.000,2019/01/17 05:20:00.000
467,D,2019/01/17 05:24:30.450,2019/01/17 05:24:30.450
466,A,2019/01/17 05:27:24.148,2019/01/17 05:27:24.148
453,O,2019/01/17 05:30:25.553,2019/01/17 05:30:25.553
463,C,2019/01/17 05:31:29.867,2019/01/17 05:31:29.867
469,B,2019/01/17 05:31:40.354,2019/01/17 05:31:40.354
456,G,2019/01/17 05:38:02.435,2019/01/17 05:38:02.435
446,D,2019/01/17 05:39:40.961,2019/01/17 05:39:40.961
471,A,2019/01/17 05:40:00.000,2019/01/17 05:40:00.000
465,G,2019/01/17 05:42:38.777,2019/01/17 05:42:38.777
462,A,2019/01/17 05:44:37.715,2019/01/17 05:44:37.715
461,L,2019/01/17 05:46:30.683,2019/01/17 05:46:30.683
459,L,2019/01/17 05:46:39.374,2019/01/17 05:46:39.374
470,F,2019/01/17 05:49:05.513,2019/01/17 05:49:05.513
464,C,2019/01/17 05:53:21.459,2019/01/17 05:53:21.459
467,E,2019/01/17 05:56:03.763,2019/01/17 05:56:03.763
466,F,2019/01/17 05:56:12.746,2019/01/17 05:56:12.746
463,A,2019/01/17 05:59:39.831,2019/01/17 05:59:39.831
472,A,2019/01/17 06:00:00.000,2019/01/17 06:00:00.000
469,C,2019/01/17 06:02:25.253,2019/01/17 06:02:25.253
468,E,2019/01/17 06:04:46.455,2019/01/17 06:04:46.455
456,L,2019/01/17 06:06:27.741,2019/01/17 06:06:27.741
446,E,2019/01/17 06:07:28.932,2019/01/17 06:07:28.932
471,B,2019/01/17 06:11:28.294,2019/01/17 06:11:28.294
465,H,2019/01/17 06:13:26.118,2019/01/17 06:13:26.118
462,B,2019/01/17 06:15:39.897,2019/01/17 06:15:39.897
459,M,2019/01/17 06:18:25.729,2019/01/17 06:18:25.729
473,A,2019/01/17 06:20:00.000,2019/01/17 06:20:00.000
461,M,2019/01/17 06:20:42.598,2019/01/17 06:20:42.598
470,D,2019/01/17 06:22:58.498,2019/01/17 06:22:58.498
464,A,2019/01/17 06:23:29.733,2019/01/17 06:23:29.733
466,D,2019/01/17 06:24:02.905,2019/01/17 06:24:02.905
467,G,2019/01/17 06:24:45.443,2019/01/17 06:24:45.443
472,B,2019/01/17 06:26:20.350,2019/01/17 06:26:20.350
463,B,2019/01/17 06:29:54.529,2019/01/17 06:29:54.529
456,M,2019/01/17 06:32:48.631,2019/01/17 06:32:48.631
469,A,2019/01/17 06:35:17.316,2019/01/17 06:35:17.316
468,G,2019/01/17 06:35:42.004,2019/01/17 06:35:42.004
446,G,2019/01/17 06:36:03.681,2019/01/17 06:36:03.681
471,C,2019/01/17 06:37:58.136,2019/01/17 06:37:58.136
474,A,2019/01/17 06:40:00.000,2019/01/17 06:40:00.000
462,C,2019/01/17 06:44:10.378,2019/01/17 06:44:10.378
473,B,2019/01/17 06:45:39.789,2019/01/17 06:45:39.789
461,O,2019/01/17 06:50:05.619,2019/01/17 06:50:05.619
459,N,2019/01/17 06:50:42.010,2019/01/17 06:50:42.010
467,H,2019/01/17 06:52:33.978,2019/01/17 06:52:33.978
464,F,2019/01/17 06:52:50.926,2019/01/17 06:52:50.926
466,E,2019/01/17 06:54:11.647,2019/01/17 06:54:11.647
470,E,2019/01/17 06:55:16.031,2019/01/17 06:55:16.031
456,N,2019/01/17 06:59:10.410,2019/01/17 06:59:10.410
472,C,2019/01/17 06:59:16.177,2019/01/17 06:59:16.177
475,A,2019/01/17 07:00:00.000,2019/01/17 07:00:00.000
469,F,2019/01/17 07:02:03.365,2019/01/17 07:02:03.365
463,C,2019/01/17 07:03:14.548,2019/01/17 07:03:14.548
471,A,2019/01/17 07:08:02.239,2019/01/17 07:08:02.239
468,H,2019/01/17 07:10:09.904,2019/01/17 07:10:09.904
474,F,2019/01/17 07:11:32.898,2019/01/17 07:11:32.898
446,L,2019/01/17 07:11:34.568,2019/01/17 07:11:34.568
473,C,2019/01/17 07:15:43.240,2019/01/17 07:15:43.240
462,A,2019/01/17 07:15:59.738,2019/01/17 07:15:59.738
466,G,2019/01/17 07:22:21.155,2019/01/17 07:22:21.155
464,D,2019/01/17 07:23:55.554,2019/01/17 07:23:55.554
470,G,2019/01/17 07:27:33.931,2019/01/17 07:27:33.931
472,A,2019/01/17 07:27:35.703,2019/01/17 07:27:35.703
469,D,2019/01/17 07:28:25.653,2019/01/17 07:28:25.653
475,F,2019/01/17 07:30:00.528,2019/01/17 07:30:00.528
463,A,2019/01/17 07:31:19.412,2019/01/17 07:31:19.412
471,B,2019/01/17 07:33:19.708,2019/01/17 07:33:19.708
477,A,2019/01/17 07:40:00.000,2019/01/17 07:40:00.000
474,D,2019/01/17 07:40:14.294,2019/01/17 07:40:14.294
446,M,2019/01/17 07:40:40.097,2019/01/17 07:40:40.097
473,A,2019/01/17 07:41:14.637,2019/01/17 07:41:14.637
462,F,2019/01/17 07:42:50.312,2019/01/17 07:42:50.312
464,E,2019/01/17 07:50:01.201,2019/01/17 07:50:01.201
466,L,2019/01/17 07:52:55.091,2019/01/17 07:52:55.091
469,E,2019/01/17 07:53:20.827,2019/01/17 07:53:20.827
470,I,2019/01/17 07:54:08.128,2019/01/17 07:54:08.128
478,A,2019/01/17 08:00:00.000,2019/01/17 08:00:00.000
472,B,2019/01/17 08:00:26.862,2019/01/17 08:00:26.862
475,D,2019/01/17 08:02:51.312,2019/01/17 08:02:51.312
471,C,2019/01/17 08:03:15.593,2019/01/17 08:03:15.593
463,B,2019/01/17 08:04:06.517,2019/01/17 08:04:06.517
474,E,2019/01/17 08:05:34.576,2019/01/17 08:05:34.576
473,B,2019/01/17 08:07:26.655,2019/01/17 08:07:26.655
462,D,2019/01/17 08:10:02.521,2019/01/17 08:10:02.521
446,O,2019/01/17 08:11:38.818,2019/01/17 08:11:38.818
477,B,2019/01/17 08:12:32.980,2019/01/17 08:12:32.980
479,A,2019/01/17 08:20:00.000,2019/01/17 08:20:00.000
466,M,2019/01/17 08:20:31.145,2019/01/17 08:20:31.145
464,G,2019/01/17 08:22:21.039,2019/01/17 08:22:21.039
470,J,2019/01/17 08:24:16.679,2019/01/17 08:24:16.679
469,G,2019/01/17 08:24:53.144,2019/01/17 08:24:53.144
478,F,2019/01/17 08:29:25.364,2019/01/17 08:29:25.364
471,A,2019/01/17 08:33:18.020,2019/01/17 08:33:18.020
472,C,2019/01/17 08:34:16.768,2019/01/17 08:34:16.768
475,E,2019/01/17 08:35:28.774,2019/01/17 08:35:28.774
474,G,2019/01/17 08:36:01.618,2019/01/17 08:36:01.618
463,C,2019/01/17 08:37:00.328,2019/01/17 08:37:00.328
473,C,2019/01/17 08:37:28.788,2019/01/17 08:37:28.788
462,E,2019/01/17 08:38:58.666,2019/01/17 08:38:58.666
480,A,2019/01/17 08:40:00.000,2019/01/17 08:40:00.000
477,C,2019/01/17 08:42:02.397,2019/01/17 08:42:02.397
464,H,2019/01/17 08:48:47.495,2019/01/17 08:48:47.495
470,K,2019/01/17 08:53:01.611,2019/01/17 08:53:01.611
466,N,2019/01/17 08:53:49.867,2019/01/17 08:53:49.867
478,D,2019/01/17 08:55:34.065,2019/01/17 08:55:34.065
479,F,2019/01/17 08:56:05.053,2019/01/17 08:56:05.053
481,A,2019/01/17 09:00:00.000,2019/01/17 09:00:00.000
469,L,2019/01/17 09:01:04.929,2019/01/17 09:01:04.929
463,A,2019/01/17 09:03:07.463,2019/01/17 09:03:07.463
475,G,2019/01/17 09:03:33.545,2019/01/17 09:03:33.545
462,G,2019/01/17 09:05:58.344,2019/01/17 09:05:58.344
471,F,2019/01/17 09:06:03.514,2019/01/17 09:06:03.514
474,K,2019/01/17 09:06:25.745,2019/01/17 09:06:25.745
472,A,2019/01/17 09:06:50.913,2019/01/17 09:06:50.913
480,F,2019/01/17 09:09:52.451,2019/01/17 09:09:52.451
477,A,2019/01/17 09:11:46.560,2019/01/17 09:11:46.560
482,A,2019/01/17 09:20:00.000,2019/01/17 09:20:00.000
481,B,2019/01/17 09:25:15.877,2019/01/17 09:25:15.877
479,D,2019/01/17 09:26:19.569,2019/01/17 09:26:19.569
470,M,2019/01/17 09:26:27.388,2019/01/17 09:26:27.388
478,E,2019/01/17 09:30:42.567,2019/01/17 09:30:42.567
463,F,2019/01/17 09:31:20.420,2019/01/17 09:31:20.420
469,M,2019/01/17 09:32:11.782,2019/01/17 09:32:11.782
462,H,2019/01/17 09:32:32.866,2019/01/17 09:32:32.866
471,D,2019/01/17 09:33:26.941,2019/01/17 09:33:26.941
475,H,2019/01/17 09:34:32.692,2019/01/17 09:34:32.692
472,B,2019/01/17 09:34:51.397,2019/01/17 09:34:51.397
474,M,2019/01/17 09:37:26.425,2019/01/17 09:37:26.425
477,B,2019/01/17 09:39:35.146,2019/01/17 09:39:35.146
483,A,2019/01/17 09:40:00.000,2019/01/17 09:40:00.000
480,D,2019/01/17 09:41:35.714,2019/01/17 09:41:35.714
476,D,2019/01/17 09:47:57.054,2019/01/17 09:47:57.054
482,B,2019/01/17 09:49:41.084,2019/01/17 09:49:41.084
470,N,2019/01/17 09:53:41.979,2019/01/17 09:53:41.979
481,C,2019/01/17 09:53:55.347,2019/01/17 09:53:55.347
479,E,2019/01/17 09:55:33.779,2019/01/17 09:55:33.779
478,G,2019/01/17 09:59:27.252,2019/01/17 09:59:27.252
484,A,2019/01/17 10:00:00.000,2019/01/17 10:00:00.000
472,C,2019/01/17 10:01:17.745,2019/01/17 10:01:17.745
463,D,2019/01/17 10:02:06.019,2019/01/17 10:02:06.019
469,N,2019/01/17 10:02:09.644,2019/01/17 10:02:09.644
477,C,2019/01/17 10:04:08.133,2019/01/17 10:04:08.133
474,N,2019/01/17 10:04:59.538,2019/01/17 10:04:59.538
471,E,2019/01/17 10:06:43.407,2019/01/17 10:06:43.407
483,F,2019/01/17 10:10:10.674,2019/01/17 10:10:10.674
480,E,2019/01/17 10:15:03.743,2019/01/17 10:15:03.743
476,E,2019/01/17 10:16:22.341,2019/01/17 10:16:22.341
485,A,2019/01/17 10:20:00.000,2019/01/17 10:20:00.000
482,C,2019/01/17 10:21:08.861,2019/01/17 10:21:08.861
481,A,2019/01/17 10:23:57.606,2019/01/17 10:23:57.606
479,G,2019/01/17 10:24:50.120,2019/01/17 10:24:50.120
478,I,2019/01/17 10:29:07.170,2019/01/17 10:29:07.170
477,A,2019/01/17 10:29:34.623,2019/01/17 10:29:34.623
471,G,2019/01/17 10:32:31.369,2019/01/17 10:32:31.369
472,A,2019/01/17 10:32:40.157,2019/01/17 10:32:40.157
484,B,2019/01/17 10:33:13.552,2019/01/17 10:33:13.552
463,E,2019/01/17 10:35:37.272,2019/01/17 10:35:37.272
483,D,2019/01/17 10:38:10.055,2019/01/17 10:38:10.055
486,A,2019/01/17 10:40:00.000,2019/01/17 10:40:00.000
480,G,2019/01/17 10:47:50.764,2019/01/17 10:47:50.764
485,B,2019/01/17 10:49:04.977,2019/01/17 10:49:04.977
479,K,2019/01/17 10:52:03.904,2019/01/17 10:52:03.904
476,G,2019/01/17 10:52:38.964,2019/01/17 10:52:38.964
482,A,2019/01/17 10:55:20.121,2019/01/17 10:55:20.121
481,F,2019/01/17 10:56:12.478,2019/01/17 10:56:12.478
478,J,2019/01/17 10:58:54.109,2019/01/17 10:58:54.109
487,A,2019/01/17 11:00:00.000,2019/01/17 11:00:00.000
484,C,2019/01/17 11:00:51.536,2019/01/17 11:00:51.536
471,K,2019/01/17 11:02:21.922,2019/01/17 11:02:21.922
472,F,2019/01/17 11:02:22.378,2019/01/17 11:02:22.378
477,B,2019/01/17 11:04:18.275,2019/01/17 11:04:18.275
463,G,2019/01/17 11:05:34.165,2019/01/17 11:05:34.165
483,E,2019/01/17 11:06:00.588,2019/01/17 11:06:00.588
486,B,2019/01/17 11:12:35.217,2019/01/17 11:12:35.217
485,C,2019/01/17 11:19:56.409,2019/01/17 11:19:56.409
488,A,2019/01/17 11:20:00.000,2019/01/17 11:20:00.000
480,I,2019/01/17 11:20:48.514,2019/01/17 11:20:48.514
476,K,2019/01/17 11:24:08.417,2019/01/17 11:24:08.417
479,M,2019/01/17 11:25:58.561,2019/01/17 11:25:58.561
481,D,2019/01/17 11:26:07.649,2019/01/17 11:26:07.649
482,B,2019/01/17 11:27:20.857,2019/01/17 11:27:20.857
478,L,2019/01/17 11:28:21.845,2019/01/17 11:28:21.845
477,C,2019/01/17 11:28:46.471,2019/01/17 11:28:46.471
487,B,2019/01/17 11:29:25.183,2019/01/17 11:29:25.183
463,H,2019/01/17 11:33:09.085,2019/01/17 11:33:09.085
471,M,2019/01/17 11:33:13.253,2019/01/17 11:33:13.253
472,D,2019/01/17 11:35:45.441,2019/01/17 11:35:45.441
484,A,2019/01/17 11:36:54.624,2019/01/17 11:36:54.624
483,G,2019/01/17 11:38:08.687,2019/01/17 11:38:08.687
486,C,2019/01/17 11:39:13.678,2019/01/17 11:39:13.678
480,J,2019/01/17 11:49:37.570,2019/01/17 11:49:37.570
488,F,2019/01/17 11:49:44.798,2019/01/17 11:49:44.798
476,M,2019/01/17 11:52:46.588,2019/01/17 11:52:46.588
485,A,2019/01/17 11:53:13.047,2019/01/17 11:53:13.047
478,M,2019/01/17 11:53:45.273,2019/01/17 11:53:45.273
479,N,2019/01/17 11:54:41.371,2019/01/17 11:54:41.371
482,C,2019/01/17 11:54:50.061,2019/01/17 11:54:50.061
487,C,2019/01/17 11:56:55.778,2019/01/17 11:56:55.778
477,A,2019/01/17 11:59:37.795,2019/01/17 11:59:37.795
484,B,2019/01/17 11:59:48.798,2019/01/17 11:59:48.798
490,A,2019/01/17 12:00:00.000,2019/01/17 12:00:00.000
472,E,2019/01/17 12:02:53.384,2019/01/17 12:02:53.384
471,O,2019/01/17 12:05:35.471,2019/01/17 12:05:35.471
483,H,2019/01/17 12:07:44.808,2019/01/17 12:07:44.808
486,A,2019/01/17 12:08:37.465,2019/01/17 12:08:37.465
480,K,2019/01/17 12:15:59.482,2019/01/17 12:15:59.482
491,A,2019/01/17 12:20:00.000,2019/01/17 12:20:00.000
488,D,2019/01/17 12:20:04.307,2019/01/17 12:20:04.307
487,A,2019/01/17 12:20:45.134,2019/01/17 12:20:45.134
476,O,2019/01/17 12:23:01.710,2019/01/17 12:23:01.710
478,O,2019/01/17 12:24:37.042,2019/01/17 12:24:37.042
482,A,2019/01/17 12:25:23.219,2019/01/17 12:25:23.219
485,F,2019/01/17 12:26:33.109,2019/01/17 12:26:33.109
472,G,2019/01/17 12:26:51.524,2019/01/17 12:26:51.524
477,F,2019/01/17 12:33:29.184,2019/01/17 12:33:29.184
490,F,2019/01/17 12:33:58.602,2019/01/17 12:33:58.602
484,C,2019/01/17 12:35:02.055,2019/01/17 12:35:02.055
486,B,2019/01/17 12:36:50.634,2019/01/17 12:36:50.634
492,A,2019/01/17 12:40:00.000,2019/01/17 12:40:00.000
480,M,2019/01/17 12:46:35.690,2019/01/17 12:46:35.690
487,F,2019/01/17 12:47:02.298,2019/01/17 12:47:02.298
491,B,2019/01/17 12:47:36.008,2019/01/17 12:47:36.008
488,E,2019/01/17 12:50:12.453,2019/01/17 12:50:12.453
482,F,2019/01/17 12:53:32.869,2019/01/17 12:53:32.869
485,D,2019/01/17 12:54:38.633,2019/01/17 12:54:38.633
472,I,2019/01/17 12:56:48.808,2019/01/17 12:56:48.808
493,A,2019/01/17 13:00:00.000,2019/01/17 13:00:00.000
484,A,2019/01/17 13:01:06.421,2019/01/17 13:01:06.421
477,D,2019/01/17 13:04:57.239,2019/01/17 13:04:57.239
486,C,2019/01/17 13:04:59.947,2019/01/17 13:04:59.947
490,D,2019/01/17 13:06:00.113,2019/01/17 13:06:00.113
492,F,2019/01/17 13:11:09.357,2019/01/17 13:11:09.357
489,E,2019/01/17 13:11:39.672,2019/01/17 13:11:39.672
487,D,2019/01/17 13:15:36.990,2019/01/17 13:15:36.990
491,C,2019/01/17 13:16:00.804,2019/01/17 13:16:00.804
488,G,2019/01/17 13:17:01.374,2019/01/17 13:17:01.374
480,O,2019/01/17 13:18:14.565,2019/01/17 13:18:14.565
494,A,2019/01/17 13:20:00.000,2019/01/17 13:20:00.000
485,E,2019/01/17 13:24:36.216,2019/01/17 13:24:36.216
482,D,2019/01/17 13:25:32.285,2019/01/17 13:25:32.285
493,F,2019/01/17 13:28:22.413,2019/01/17 13:28:22.413
486,A,2019/01/17 13:29:41.578,2019/01/17 13:29:41.578
472,J,2019/01/17 13:30:47.832,2019/01/17 13:30:47.832
477,E,2019/01/17 13:35:18.384,2019/01/17 13:35:18.384
490,E,2019/01/17 13:36:00.554,2019/01/17 13:36:00.554
492,D,2019/01/17 13:40:59.528,2019/01/17 13:40:59.528
491,A,2019/01/17 13:44:07.945,2019/01/17 13:44:07.945
487,E,2019/01/17 13:44:19.098,2019/01/17 13:44:19.098
489,G,2019/01/17 13:44:43.932,2019/01/17 13:44:43.932
488,I,2019/01/17 13:46:14.437,2019/01/17 13:46:14.437
482,E,2019/01/17 13:51:36.434,2019/01/17 13:51:36.434
494,B,2019/01/17 13:54:47.566,2019/01/17 13:54:47.566
486,B,2019/01/17 13:59:59.448,2019/01/17 13:59:59.448
496,A,2019/01/17 14:00:00.000,2019/01/17 14:00:00.000
472,L,2019/01/17 14:00:40.545,2019/01/17 14:00:40.545
485,G,2019/01/17 14:00:49.925,2019/01/17 14:00:49.925
493,D,2019/01/17 14:02:14.409,2019/01/17 14:02:14.409
477,G,2019/01/17 14:04:00.742,2019/01/17 14:04:00.742
490,G,2019/01/17 14:05:10.696,2019/01/17 14:05:10.696
491,B,2019/01/17 14:08:48.669,2019/01/17 14:08:48.669
488,J,2019/01/17 14:11:24.547,2019/01/17 14:11:24.547
492,E,2019/01/17 14:14:18.130,2019/01/17 14:14:18.130
487,G,2019/01/17 14:16:30.882,2019/01/17 14:16:30.882
489,H,2019/01/17 14:20:12.011,2019/01/17 14:20:12.011
482,G,2019/01/17 14:20:44.557,2019/01/17 14:20:44.557
494,C,2019/01/17 14:21:01.313,2019/01/17 14:21:01.313
485,L,2019/01/17 14:24:40.781,2019/01/17 14:24:40.781
486,C,2019/01/17 14:27:44.069,2019/01/17 14:27:44.069
493,E,2019/01/17 14:31:21.004,2019/01/17 14:31:21.004
472,M,2019/01/17 14:31:57.365,2019/01/17 14:31:57.365
496,F,2019/01/17 14:32:18.167,2019/01/17 14:32:18.167
477,I,2019/01/17 14:39:44.903,2019/01/17 14:39:44.903
490,H,2019/01/17 14:39:53.210,2019/01/17 14:39:53.210
498,A,2019/01/17 14:40:00.000,2019/01/17 14:40:00.000
488,L,2019/01/17 14:40:00.264,2019/01/17 14:40:00.264
491,C,2019/01/17 14:41:06.269,2019/01/17 14:41:06.269
487,H,2019/01/17 14:44:04.182,2019/01/17 14:44:04.182
492,G,2019/01/17 14:44:52.748,2019/01/17 14:44:52.748
482,H,2019/01/17 14:51:22.604,2019/01/17 14:51:22.604
494,A,2019/01/17 14:52:03.887,2019/01/17 14:52:03.887
486,A,2019/01/17 14:52:55.330,2019/01/17 14:52:55.330
485,M,2019/01/17 14:58:12.933,2019/01/17 14:58:12.933
496,D,2019/01/17 14:59:57.927,2019/01/17 14:59:57.927
499,A,2019/01/17 15:00:00.000,2019/01/17 15:00:00.000
472,O,2019/01/17 15:02:44.279,2019/01/17 15:02:44.279
493,G,2019/01/17 15:03:20.647,2019/01/17 15:03:20.647
491,A,2019/01/17 15:08:45.324,2019/01/17 15:08:45.324
477,J,2019/01/17 15:09:32.246,2019/01/17 15:09:32.246
488,M,2019/01/17 15:11:41.596,2019/01/17 15:11:41.596
498,B,2019/01/17 15:14:28.919,2019/01/17 15:14:28.919
492,H,2019/01/17 15:15:10.947,2019/01/17 15:15:10.947
494,F,2019/01/17 15:21:51.893,2019/01/17 15:21:51.893
486,B,2019/01/17 15:23:47.516,2019/01/17 15:23:47.516
485,O,2019/01/17 15:28:26.008,2019/01/17 15:28:26.008
493,K,2019/01/17 15:30:10.025,2019/01/17 15:30:10.025
491,B,2019/01/17 15:31:23.959,2019/01/17 15:31:23.959
499,F,2019/01/17 15:32:23.508,2019/01/17 15:32:23.508
488,N,2019/01/17 15:41:52.611,2019/01/17 15:41:52.611
498,C,2019/01/17 15:42:36.010,2019/01/17 15:42:36.010
477,L,2019/01/17 15:44:01.043,2019/01/17 15:44:01.043
497,E,2019/01/17 15:47:48.863,2019/01/17 15:47:48.863
494,D,2019/01/17 15:53:05.629,2019/01/17 15:53:05.629
486,C,2019/01/17 15:57:01.413,2019/01/17 15:57:01.413
491,C,2019/01/17 16:00:58.375,2019/01/17 16:00:58.375
493,M,2019/01/17 16:01:54.744,2019/01/17 16:01:54.744
499,D,2019/01/17 16:08:43.132,2019/01/17 16:08:43.132
477,M,2019/01/17 16:14:14.587,2019/01/17 16:14:14.587
498,A,2019/01/17 16:15:12.314,2019/01/17 16:15:12.314
497,G,2019/01/17 16:17:17.526,2019/01/17 16:17:17.526
494,E,2019/01/17 16:22:22.733,2019/01/17 16:22:22.733
486,A,2019/01/17 16:22:50.382,2019/01/17 16:22:50.382
491,A,2019/01/17 16:25:34.186,2019/01/17 16:25:34.186
493,O,2019/01/17 16:33:09.486,2019/01/17 16:33:09.486
499,E,2019/01/17 16:39:09.727,2019/01/17 16:39:09.727
477,N,2019/01/17 16:40:29.549,2019/01/17 16:40:29.549
497,H,2019/01/17 16:47:09.009,2019/01/17 16:47:09.009
498,B,2019/01/17 16:51:21.441,2019/01/17 16:51:21.441
491,B,2019/01/17 16:52:17.201,2019/01/17 16:52:17.201
494,G,2019/01/17 16:52:32.754,2019/01/17 16:52:32.754
486,B,2019/01/17 16:52:33.713,2019/01/17 16:52:33.713
499,G,2019/01/17 17:07:37.590,2019/01/17 17:07:37.590
498,C,2019/01/17 17:17:58.072,2019/01/17 17:17:58.072
494,K,2019/01/17 17:21:11.393,2019/01/17 17:21:11.393
486,C,2019/01/17 17:22:27.079,2019/01/17 17:22:27.079
491,C,2019/01/17 17:26:11.365,2019/01/17 17:26:11.365
499,H,2019/01/17 17:35:55.016,2019/01/17 17:35:55.016
486,A,2019/01/17 17:49:34.223,2019/01/17 17:49:34.223
498,A,2019/01/17 17:53:03.030,2019/01/17 17:53:03.030
494,M,2019/01/17 17:55:01.676,2019/01/17 17:55:01.676
491,A,2019/01/17 17:57:57.542,2019/01/17 17:57:57.542
494,N,2019/01/17 18:20:38.420,2019/01/17 18:20:38.420
486,B,2019/01/17 18:21:01.135,2019/01/17 18:21:01.135
498,F,2019/01/17 18:25:21.814,2019/01/17 18:25:21.814
491,F,2019/01/17 18:30:07.022,2019/01/17 18:30:07.022
486,C,2019/01/17 18:48:42.425,2019/01/17 18:48:42.425
498,D,2019/01/17 18:56:39.591,2019/01/17 18:56:39.591
491,D,2019/01/17 19:00:20.911,2019/01/17 19:00:20.911
