case,activity,timestamp,completeTime,first,second,country
447,A,2019/01/16 23:05:41.285,2019/01/16 23:05:41.285,116,28,Luxembourg
444,I,2019/01/16 23:12:56.424,2019/01/16 23:12:56.424,174,75,Tunisia
443,E,2019/01/16 23:13:52.132,2019/01/16 23:13:52.132,191,102,Panama
438,M,2019/01/16 23:13:55.258,2019/01/16 23:13:55.258,231,39,Uruguay
450,F,2019/01/16 23:16:07.443,2019/01/16 23:16:07.443,45,211,Antarctica
446,B,2019/01/16 23:16:24.703,2019/01/16 23:16:24.703,153,99,Venezuela
434,A,2019/01/16 23:18:10.335,2019/01/16 23:18:10.335,24,65,Armenia
452,A,2019/01/16 23:20:00.000,2019/01/16 23:20:00.000,155,57,Panama
436,M,2019/01/16 23:20:50.043,2019/01/16 23:20:50.043,109,237,Czech Republic
442,G,2019/01/16 23:27:38.199,2019/01/16 23:27:38.199,58,56,Cameroon
430,E,2019/01/16 23:27:53.270,2019/01/16 23:27:53.270,142,184,Australia
451,B,2019/01/16 23:30:43.791,2019/01/16 23:30:43.791,49,72,Austria
448,A,2019/01/16 23:30:53.830,2019/01/16 23:30:53.830,234,40,Niger
447,B,2019/01/16 23:35:14.112,2019/01/16 23:35:14.112,73,198,Mayotte
445,D,2019/01/16 23:38:10.673,2019/01/16 23:38:10.673,24,2,Zimbabwe
453,A,2019/01/16 23:40:00.000,2019/01/16 23:40:00.000,112,187,Equatorial Guinea
446,C,2019/01/16 23:42:43.766,2019/01/16 23:42:43.766,132,18,American Samoa
450,D,2019/01/16 23:43:07.507,2019/01/16 23:43:07.507,176,232,Gambia
444,J,2019/01/16 23:45:09.323,2019/01/16 23:45:09.323,202,80,Bahrain
438,O,2019/01/16 23:46:29.651,2019/01/16 23:46:29.651,38,217,Kiribati
443,G,2019/01/16 23:46:43.141,2019/01/16 23:46:43.141,165,39,Uganda
436,O,2019/01/16 23:51:31.810,2019/01/16 23:51:31.810,89,158,Falkland Islands
452,F,2019/01/16 23:52:56.178,2019/01/16 23:52:56.178,115,31,Aruba
430,G,2019/01/16 23:56:33.220,2019/01/16 23:56:33.220,195,13,China
442,H,2019/01/16 23:58:06.710,2019/01/16 23:58:06.710,105,41,Ceuta & Melilla
448,F,2019/01/16 23:59:36.255,2019/01/16 23:59:36.255,40,165,Tokelau
454,A,2019/01/17 00:00:00.000,2019/01/17 00:00:00.000,124,105,Montenegro
447,C,2019/01/17 00:02:55.642,2019/01/17 00:02:55.642,213,76,Nicaragua
451,C,2019/01/17 00:03:50.484,2019/01/17 00:03:50.484,129,175,Eritrea
445,E,2019/01/17 00:09:04.948,2019/01/17 00:09:04.948,102,191,Solomon Islands
446,A,2019/01/17 00:10:59.757,2019/01/17 00:10:59.757,115,238,Spain
444,K,2019/01/17 00:12:01.570,2019/01/17 00:12:01.570,29,147,Lithuania
450,E,2019/01/17 00:14:12.028,2019/01/17 00:14:12.028,220,8,Brazil
453,B,2019/01/17 00:14:50.084,2019/01/17 00:14:50.084,8,158,Chad
430,L,2019/01/17 00:17:59.439,2019/01/17 00:17:59.439,236,235,Burkina Faso
455,A,2019/01/17 00:20:00.000,2019/01/17 00:20:00.000,83,241,Bahamas
443,H,2019/01/17 00:20:15.469,2019/01/17 00:20:15.469,160,80,Indonesia
448,D,2019/01/17 00:21:48.013,2019/01/17 00:21:48.013,133,123,Czech Republic
452,D,2019/01/17 00:21:51.145,2019/01/17 00:21:51.145,8,42,Barbados
449,F,2019/01/17 00:22:53.505,2019/01/17 00:22:53.505,43,145,Belize
454,F,2019/01/17 00:33:47.434,2019/01/17 00:33:47.434,94,14,Iraq
447,A,2019/01/17 00:34:20.855,2019/01/17 00:34:20.855,235,82,Mozambique
451,A,2019/01/17 00:37:56.008,2019/01/17 00:37:56.008,234,254,St. Vincent & Grenadines
450,G,2019/01/17 00:39:14.764,2019/01/17 00:39:14.764,105,124,Bosnia & Herzegovina
453,C,2019/01/17 00:39:34.261,2019/01/17 00:39:34.261,86,18,Chile
456,A,2019/01/17 00:40:00.000,2019/01/17 00:40:00.000,199,176,South Africa
445,G,2019/01/17 00:40:14.579,2019/01/17 00:40:14.579,99,1,Denmark
444,M,2019/01/17 00:40:35.442,2019/01/17 00:40:35.442,123,38,Laos
455,F,2019/01/17 00:44:59.533,2019/01/17 00:44:59.533,15,60,Estonia
446,B,2019/01/17 00:47:53.466,2019/01/17 00:47:53.466,88,99,Peru
430,M,2019/01/17 00:49:53.921,2019/01/17 00:49:53.921,76,18,Lebanon
448,E,2019/01/17 00:52:22.463,2019/01/17 00:52:22.463,83,5,Cameroon
449,D,2019/01/17 00:53:41.274,2019/01/17 00:53:41.274,67,89,Iran
452,E,2019/01/17 00:55:55.532,2019/01/17 00:55:55.532,45,67,Kosovo
457,A,2019/01/17 01:00:00.000,2019/01/17 01:00:00.000,162,224,Cyprus
447,F,2019/01/17 01:05:02.135,2019/01/17 01:05:02.135,211,22,El Salvador
450,H,2019/01/17 01:06:13.685,2019/01/17 01:06:13.685,229,28,Indonesia
454,D,2019/01/17 01:06:43.346,2019/01/17 01:06:43.346,12,109,Madagascar
453,A,2019/01/17 01:09:52.937,2019/01/17 01:09:52.937,186,86,Curaçao
451,B,2019/01/17 01:09:59.362,2019/01/17 01:09:59.362,16,1,Ireland
444,N,2019/01/17 01:11:10.549,2019/01/17 01:11:10.549,132,130,Trinidad & Tobago
455,D,2019/01/17 01:11:38.146,2019/01/17 01:11:38.146,218,97,Malta
456,B,2019/01/17 01:13:17.600,2019/01/17 01:13:17.600,208,167,Canada
445,H,2019/01/17 01:13:29.963,2019/01/17 01:13:29.963,199,122,Iceland
430,N,2019/01/17 01:15:29.511,2019/01/17 01:15:29.511,27,115,China
448,G,2019/01/17 01:17:44.067,2019/01/17 01:17:44.067,113,109,Canary Islands
458,A,2019/01/17 01:20:00.000,2019/01/17 01:20:00.000,108,7,Cape Verde
446,C,2019/01/17 01:21:25.866,2019/01/17 01:21:25.866,168,148,Niue
452,G,2019/01/17 01:24:01.137,2019/01/17 01:24:01.137,16,247,Portugal
449,E,2019/01/17 01:27:16.763,2019/01/17 01:27:16.763,104,11,Ethiopia
457,F,2019/01/17 01:28:29.354,2019/01/17 01:28:29.354,246,23,Falkland Islands
453,F,2019/01/17 01:36:16.992,2019/01/17 01:36:16.992,80,213,Cape Verde
454,E,2019/01/17 01:36:29.198,2019/01/17 01:36:29.198,49,45,San Marino
447,D,2019/01/17 01:37:32.557,2019/01/17 01:37:32.557,120,17,Netherlands
459,A,2019/01/17 01:40:00.000,2019/01/17 01:40:00.000,20,81,Micronesia
455,E,2019/01/17 01:40:46.529,2019/01/17 01:40:46.529,191,207,Saudi Arabia
451,C,2019/01/17 01:41:00.225,2019/01/17 01:41:00.225,246,59,Poland
448,L,2019/01/17 01:42:23.030,2019/01/17 01:42:23.030,53,117,Burundi
456,C,2019/01/17 01:42:45.427,2019/01/17 01:42:45.427,112,109,North Korea
458,B,2019/01/17 01:46:20.783,2019/01/17 01:46:20.783,39,118,Belize
446,A,2019/01/17 01:50:00.398,2019/01/17 01:50:00.398,230,137,Argentina
457,D,2019/01/17 01:50:16.497,2019/01/17 01:50:16.497,179,238,Slovenia
452,H,2019/01/17 01:54:16.634,2019/01/17 01:54:16.634,103,173,Papua New Guinea
449,G,2019/01/17 01:57:16.370,2019/01/17 01:57:16.370,116,69,Vietnam
460,A,2019/01/17 02:00:00.000,2019/01/17 02:00:00.000,202,222,Belarus
454,G,2019/01/17 02:04:42.440,2019/01/17 02:04:42.440,167,133,Comoros
453,D,2019/01/17 02:10:18.539,2019/01/17 02:10:18.539,172,112,Ascension Island
455,G,2019/01/17 02:11:31.010,2019/01/17 02:11:31.010,248,186,Macau SAR China
447,E,2019/01/17 02:11:47.675,2019/01/17 02:11:47.675,107,126,St. Barthélemy
451,A,2019/01/17 02:12:58.841,2019/01/17 02:12:58.841,253,19,Kosovo
448,M,2019/01/17 02:14:19.727,2019/01/17 02:14:19.727,198,98,Uganda
459,B,2019/01/17 02:15:11.981,2019/01/17 02:15:11.981,55,147,Cape Verde
457,E,2019/01/17 02:16:06.067,2019/01/17 02:16:06.067,144,143,Costa Rica
458,C,2019/01/17 02:17:11.253,2019/01/17 02:17:11.253,149,206,Oman
456,A,2019/01/17 02:18:11.603,2019/01/17 02:18:11.603,198,143,Åland Islands
446,B,2019/01/17 02:18:45.362,2019/01/17 02:18:45.362,40,68,Czech Republic
460,F,2019/01/17 02:26:41.328,2019/01/17 02:26:41.328,127,175,South Georgia & South Sandwich Islands
449,H,2019/01/17 02:31:25.551,2019/01/17 02:31:25.551,165,144,Ukraine
454,H,2019/01/17 02:36:33.959,2019/01/17 02:36:33.959,64,111,Ecuador
453,E,2019/01/17 02:38:33.046,2019/01/17 02:38:33.046,129,86,Germany
462,A,2019/01/17 02:40:00.000,2019/01/17 02:40:00.000,216,152,Lithuania
455,I,2019/01/17 02:40:42.376,2019/01/17 02:40:42.376,180,192,Cocos (Keeling) Islands
458,A,2019/01/17 02:43:43.167,2019/01/17 02:43:43.167,106,88,Netherlands
447,G,2019/01/17 02:44:23.694,2019/01/17 02:44:23.694,32,151,U.S. Virgin Islands
451,F,2019/01/17 02:44:33.307,2019/01/17 02:44:33.307,26,191,Bahrain
457,G,2019/01/17 02:44:44.435,2019/01/17 02:44:44.435,107,108,Central African Republic
446,C,2019/01/17 02:46:49.271,2019/01/17 02:46:49.271,109,180,Cambodia
448,O,2019/01/17 02:48:24.753,2019/01/17 02:48:24.753,238,174,Fiji
459,C,2019/01/17 02:48:26.420,2019/01/17 02:48:26.420,132,197,Tokelau
456,B,2019/01/17 02:50:51.484,2019/01/17 02:50:51.484,140,240,French Southern Territories
460,D,2019/01/17 02:56:06.846,2019/01/17 02:56:06.846,26,193,St. Pierre & Miquelon
463,A,2019/01/17 03:00:00.000,2019/01/17 03:00:00.000,191,177,Montenegro
453,G,2019/01/17 03:02:09.088,2019/01/17 03:02:09.088,45,158,Tristan da Cunha
455,J,2019/01/17 03:06:48.029,2019/01/17 03:06:48.029,19,122,Ethiopia
462,B,2019/01/17 03:10:08.839,2019/01/17 03:10:08.839,143,4,United Kingdom
447,H,2019/01/17 03:12:44.622,2019/01/17 03:12:44.622,124,68,Aruba
458,F,2019/01/17 03:14:14.071,2019/01/17 03:14:14.071,31,245,Curaçao
451,D,2019/01/17 03:14:30.538,2019/01/17 03:14:30.538,155,161,Guernsey
459,A,2019/01/17 03:16:48.925,2019/01/17 03:16:48.925,82,71,St. Barthélemy
457,I,2019/01/17 03:17:26.205,2019/01/17 03:17:26.205,189,224,Vanuatu
446,A,2019/01/17 03:18:18.581,2019/01/17 03:18:18.581,121,33,Bahamas
456,C,2019/01/17 03:19:09.130,2019/01/17 03:19:09.130,108,52,Antigua & Barbuda
464,A,2019/01/17 03:20:00.000,2019/01/17 03:20:00.000,38,177,Ireland
460,E,2019/01/17 03:21:43.949,2019/01/17 03:21:43.949,237,236,Brunei
453,I,2019/01/17 03:29:46.805,2019/01/17 03:29:46.805,254,79,Mongolia
463,B,2019/01/17 03:31:18.177,2019/01/17 03:31:18.177,158,96,Algeria
455,L,2019/01/17 03:32:42.758,2019/01/17 03:32:42.758,110,247,Cyprus
451,E,2019/01/17 03:38:30.437,2019/01/17 03:38:30.437,47,85,Montenegro
465,A,2019/01/17 03:40:00.000,2019/01/17 03:40:00.000,137,197,Brazil
462,C,2019/01/17 03:41:05.919,2019/01/17 03:41:05.919,147,140,Trinidad & Tobago
457,J,2019/01/17 03:42:09.452,2019/01/17 03:42:09.452,3,239,Germany
456,A,2019/01/17 03:42:27.216,2019/01/17 03:42:27.216,182,105,Moldova
458,D,2019/01/17 03:43:13.596,2019/01/17 03:43:13.596,90,236,Fiji
460,G,2019/01/17 03:49:15.220,2019/01/17 03:49:15.220,15,19,Côte d'Ivoire
459,F,2019/01/17 03:49:27.722,2019/01/17 03:49:27.722,170,109,Qatar
464,B,2019/01/17 03:49:35.015,2019/01/17 03:49:35.015,106,97,Diego Garcia
446,B,2019/01/17 03:49:50.819,2019/01/17 03:49:50.819,24,178,Sudan
453,J,2019/01/17 03:54:12.546,2019/01/17 03:54:12.546,10,76,Latvia
463,C,2019/01/17 03:58:00.386,2019/01/17 03:58:00.386,54,122,Taiwan
466,A,2019/01/17 04:00:00.000,2019/01/17 04:00:00.000,154,180,Netherlands
451,G,2019/01/17 04:05:02.148,2019/01/17 04:05:02.148,92,209,St. Pierre & Miquelon
455,M,2019/01/17 04:05:43.769,2019/01/17 04:05:43.769,163,149,Cameroon
465,F,2019/01/17 04:10:12.968,2019/01/17 04:10:12.968,89,249,Micronesia
456,F,2019/01/17 04:11:53.755,2019/01/17 04:11:53.755,62,226,American Samoa
457,L,2019/01/17 04:11:55.496,2019/01/17 04:11:55.496,62,86,Senegal
462,A,2019/01/17 04:14:25.051,2019/01/17 04:14:25.051,143,78,Djibouti
446,C,2019/01/17 04:16:06.710,2019/01/17 04:16:06.710,66,238,Canary Islands
458,E,2019/01/17 04:16:42.212,2019/01/17 04:16:42.212,116,190,Greece
467,A,2019/01/17 04:20:00.000,2019/01/17 04:20:00.000,160,88,St. Martin
460,H,2019/01/17 04:20:50.233,2019/01/17 04:20:50.233,174,179,United Arab Emirates
459,D,2019/01/17 04:20:56.009,2019/01/17 04:20:56.009,110,161,Trinidad & Tobago
464,C,2019/01/17 04:21:40.508,2019/01/17 04:21:40.508,11,136,Armenia
453,K,2019/01/17 04:27:56.178,2019/01/17 04:27:56.178,152,177,United Kingdom
463,A,2019/01/17 04:29:06.094,2019/01/17 04:29:06.094,215,60,Maldives
455,N,2019/01/17 04:31:34.806,2019/01/17 04:31:34.806,6,202,Serbia
466,B,2019/01/17 04:31:42.522,2019/01/17 04:31:42.522,159,248,Laos
456,D,2019/01/17 04:34:49.031,2019/01/17 04:34:49.031,16,130,Norfolk Island
451,H,2019/01/17 04:36:58.782,2019/01/17 04:36:58.782,214,208,Afghanistan
457,M,2019/01/17 04:39:48.674,2019/01/17 04:39:48.674,41,130,Cuba
461,I,2019/01/17 04:42:51.616,2019/01/17 04:42:51.616,216,17,U.S. Virgin Islands
446,A,2019/01/17 04:43:16.766,2019/01/17 04:43:16.766,187,60,Equatorial Guinea
462,B,2019/01/17 04:43:43.800,2019/01/17 04:43:43.800,61,107,Nicaragua
465,D,2019/01/17 04:44:05.858,2019/01/17 04:44:05.858,208,79,India
458,G,2019/01/17 04:48:45.783,2019/01/17 04:48:45.783,2,53,Libya
459,E,2019/01/17 04:49:31.634,2019/01/17 04:49:31.634,74,164,Germany
467,F,2019/01/17 04:50:50.171,2019/01/17 04:50:50.171,217,77,St. Pierre & Miquelon
464,A,2019/01/17 04:50:55.132,2019/01/17 04:50:55.132,174,14,Maldives
463,B,2019/01/17 04:58:53.330,2019/01/17 04:58:53.330,239,198,Switzerland
453,M,2019/01/17 04:59:05.917,2019/01/17 04:59:05.917,42,84,Canada
466,C,2019/01/17 04:59:34.395,2019/01/17 04:59:34.395,109,51,Gambia
469,A,2019/01/17 05:00:00.000,2019/01/17 05:00:00.000,5,180,Caribbean Netherlands
456,E,2019/01/17 05:07:59.871,2019/01/17 05:07:59.871,72,138,Italy
446,F,2019/01/17 05:11:59.149,2019/01/17 05:11:59.149,105,180,Mongolia
457,N,2019/01/17 05:12:47.570,2019/01/17 05:12:47.570,129,136,Tristan da Cunha
461,J,2019/01/17 05:13:59.477,2019/01/17 05:13:59.477,166,63,Gambia
462,C,2019/01/17 05:14:05.507,2019/01/17 05:14:05.507,78,76,Cameroon
458,H,2019/01/17 05:14:21.645,2019/01/17 05:14:21.645,180,115,Slovakia
465,E,2019/01/17 05:14:29.223,2019/01/17 05:14:29.223,252,122,Jamaica
459,G,2019/01/17 05:14:41.041,2019/01/17 05:14:41.041,221,131,St. Kitts & Nevis
464,B,2019/01/17 05:19:58.657,2019/01/17 05:19:58.657,40,16,St. Pierre & Miquelon
470,A,2019/01/17 05:20:00.000,2019/01/17 05:20:00.000,63,161,Algeria
467,D,2019/01/17 05:24:30.450,2019/01/17 05:24:30.450,64,232,Tristan da Cunha
466,A,2019/01/17 05:27:24.148,2019/01/17 05:27:24.148,193,119,Cambodia
453,O,2019/01/17 05:30:25.553,2019/01/17 05:30:25.553,140,181,Czech Republic
463,C,2019/01/17 05:31:29.867,2019/01/17 05:31:29.867,63,97,Dominican Republic
469,B,2019/01/17 05:31:40.354,2019/01/17 05:31:40.354,20,27,Gabon
456,G,2019/01/17 05:38:02.435,2019/01/17 05:38:02.435,238,65,Curaçao
446,D,2019/01/17 05:39:40.961,2019/01/17 05:39:40.961,250,184,Belgium
471,A,2019/01/17 05:40:00.000,2019/01/17 05:40:00.000,77,112,Bermuda
465,G,2019/01/17 05:42:38.777,2019/01/17 05:42:38.777,159,167,Singapore
462,A,2019/01/17 05:44:37.715,2019/01/17 05:44:37.715,168,18,Angola
461,L,2019/01/17 05:46:30.683,2019/01/17 05:46:30.683,152,114,Liberia
459,L,2019/01/17 05:46:39.374,2019/01/17 05:46:39.374,70,96,Czech Republic
470,F,2019/01/17 05:49:05.513,2019/01/17 05:49:05.513,66,157,Tristan da Cunha
464,C,2019/01/17 05:53:21.459,2019/01/17 05:53:21.459,183,110,Chad
467,E,2019/01/17 05:56:03.763,2019/01/17 05:56:03.763,211,63,Jersey
466,F,2019/01/17 05:56:12.746,2019/01/17 05:56:12.746,126,23,Armenia
463,A,2019/01/17 05:59:39.831,2019/01/17 05:59:39.831,28,219,Côte d'Ivoire
472,A,2019/01/17 06:00:00.000,2019/01/17 06:00:00.000,228,183,Laos
469,C,2019/01/17 06:02:25.253,2019/01/17 06:02:25.253,47,32,Morocco
468,E,2019/01/17 06:04:46.455,2019/01/17 06:04:46.455,98,211,Puerto Rico
456,L,2019/01/17 06:06:27.741,2019/01/17 06:06:27.741,97,119,Guernsey
446,E,2019/01/17 06:07:28.932,2019/01/17 06:07:28.932,19,67,Antarctica
471,B,2019/01/17 06:11:28.294,2019/01/17 06:11:28.294,9,178,Egypt
465,H,2019/01/17 06:13:26.118,2019/01/17 06:13:26.118,141,133,China
462,B,2019/01/17 06:15:39.897,2019/01/17 06:15:39.897,170,173,U.S. Virgin Islands
459,M,2019/01/17 06:18:25.729,2019/01/17 06:18:25.729,5,0,Tonga
473,A,2019/01/17 06:20:00.000,2019/01/17 06:20:00.000,238,134,San Marino
461,M,2019/01/17 06:20:42.598,2019/01/17 06:20:42.598,3,234,Serbia
470,D,2019/01/17 06:22:58.498,2019/01/17 06:22:58.498,220,244,Marshall Islands
464,A,2019/01/17 06:23:29.733,2019/01/17 06:23:29.733,119,203,Seychelles
466,D,2019/01/17 06:24:02.905,2019/01/17 06:24:02.905,172,13,Hong Kong SAR China
467,G,2019/01/17 06:24:45.443,2019/01/17 06:24:45.443,148,220,Togo
472,B,2019/01/17 06:26:20.350,2019/01/17 06:26:20.350,246,155,French Guiana
463,B,2019/01/17 06:29:54.529,2019/01/17 06:29:54.529,214,131,Slovakia
456,M,2019/01/17 06:32:48.631,2019/01/17 06:32:48.631,164,12,Benin
469,A,2019/01/17 06:35:17.316,2019/01/17 06:35:17.316,229,150,Senegal
468,G,2019/01/17 06:35:42.004,2019/01/17 06:35:42.004,208,102,Turks & Caicos Islands
446,G,2019/01/17 06:36:03.681,2019/01/17 06:36:03.681,18,10,Gibraltar
471,C,2019/01/17 06:37:58.136,2019/01/17 06:37:58.136,34,205,Mongolia
474,A,2019/01/17 06:40:00.000,2019/01/17 06:40:00.000,144,121,Pakistan
462,C,2019/01/17 06:44:10.378,2019/01/17 06:44:10.378,33,220,Rwanda
473,B,2019/01/17 06:45:39.789,2019/01/17 06:45:39.789,56,113,Israel
461,O,2019/01/17 06:50:05.619,2019/01/17 06:50:05.619,32,10,Samoa
459,N,2019/01/17 06:50:42.010,2019/01/17 06:50:42.010,192,107,Cambodia
467,H,2019/01/17 06:52:33.978,2019/01/17 06:52:33.978,208,11,Gabon
464,F,2019/01/17 06:52:50.926,2019/01/17 06:52:50.926,138,221,Pakistan
466,E,2019/01/17 06:54:11.647,2019/01/17 06:54:11.647,20,104,New Zealand
470,E,2019/01/17 06:55:16.031,2019/01/17 06:55:16.031,33,17,Kiribati
456,N,2019/01/17 06:59:10.410,2019/01/17 06:59:10.410,211,176,Greece
472,C,2019/01/17 06:59:16.177,2019/01/17 06:59:16.177,61,102,Honduras
475,A,2019/01/17 07:00:00.000,2019/01/17 07:00:00.000,53,169,Poland
469,F,2019/01/17 07:02:03.365,2019/01/17 07:02:03.365,248,26,Jordan
463,C,2019/01/17 07:03:14.548,2019/01/17 07:03:14.548,216,194,Philippines
471,A,2019/01/17 07:08:02.239,2019/01/17 07:08:02.239,74,143,Serbia
468,H,2019/01/17 07:10:09.904,2019/01/17 07:10:09.904,170,214,Micronesia
474,F,2019/01/17 07:11:32.898,2019/01/17 07:11:32.898,74,47,Aruba
446,L,2019/01/17 07:11:34.568,2019/01/17 07:11:34.568,52,189,Norway
473,C,2019/01/17 07:15:43.240,2019/01/17 07:15:43.240,166,218,Mauritania
462,A,2019/01/17 07:15:59.738,2019/01/17 07:15:59.738,30,87,Guernsey
466,G,2019/01/17 07:22:21.155,2019/01/17 07:22:21.155,96,173,Spain
464,D,2019/01/17 07:23:55.554,2019/01/17 07:23:55.554,117,236,Armenia
470,G,2019/01/17 07:27:33.931,2019/01/17 07:27:33.931,244,168,Svalbard & Jan Mayen
472,A,2019/01/17 07:27:35.703,2019/01/17 07:27:35.703,194,131,Cyprus
469,D,2019/01/17 07:28:25.653,2019/01/17 07:28:25.653,66,187,U.S. Outlying Islands
475,F,2019/01/17 07:30:00.528,2019/01/17 07:30:00.528,146,199,Luxembourg
463,A,2019/01/17 07:31:19.412,2019/01/17 07:31:19.412,90,153,Turkey
471,B,2019/01/17 07:33:19.708,2019/01/17 07:33:19.708,128,25,Armenia
477,A,2019/01/17 07:40:00.000,2019/01/17 07:40:00.000,189,14,Tonga
474,D,2019/01/17 07:40:14.294,2019/01/17 07:40:14.294,239,189,Uruguay
446,M,2019/01/17 07:40:40.097,2019/01/17 07:40:40.097,208,10,Colombia
473,A,2019/01/17 07:41:14.637,2019/01/17 07:41:14.637,174,238,Cape Verde
462,F,2019/01/17 07:42:50.312,2019/01/17 07:42:50.312,73,156,Israel
464,E,2019/01/17 07:50:01.201,2019/01/17 07:50:01.201,138,159,Åland Islands
466,L,2019/01/17 07:52:55.091,2019/01/17 07:52:55.091,176,205,Mayotte
469,E,2019/01/17 07:53:20.827,2019/01/17 07:53:20.827,104,113,St. Kitts & Nevis
470,I,2019/01/17 07:54:08.128,2019/01/17 07:54:08.128,188,239,Malaysia
478,A,2019/01/17 08:00:00.000,2019/01/17 08:00:00.000,131,235,Netherlands
472,B,2019/01/17 08:00:26.862,2019/01/17 08:00:26.862,118,92,Belarus
475,D,2019/01/17 08:02:51.312,2019/01/17 08:02:51.312,135,248,Colombia
471,C,2019/01/17 08:03:15.593,2019/01/17 08:03:15.593,204,199,Senegal
463,B,2019/01/17 08:04:06.517,2019/01/17 08:04:06.517,76,103,South Korea
474,E,2019/01/17 08:05:34.576,2019/01/17 08:05:34.576,134,238,Congo - Brazzaville
473,B,2019/01/17 08:07:26.655,2019/01/17 08:07:26.655,92,248,Vietnam
462,D,2019/01/17 08:10:02.521,2019/01/17 08:10:02.521,75,189,Marshall Islands
446,O,2019/01/17 08:11:38.818,2019/01/17 08:11:38.818,33,231,Laos
477,B,2019/01/17 08:12:32.980,2019/01/17 08:12:32.980,61,157,Italy
479,A,2019/01/17 08:20:00.000,2019/01/17 08:20:00.000,62,147,Grenada
466,M,2019/01/17 08:20:31.145,2019/01/17 08:20:31.145,167,250,Cambodia
464,G,2019/01/17 08:22:21.039,2019/01/17 08:22:21.039,150,175,Guadeloupe
470,J,2019/01/17 08:24:16.679,2019/01/17 08:24:16.679,214,16,Guinea-Bissau
469,G,2019/01/17 08:24:53.144,2019/01/17 08:24:53.144,177,243,Kosovo
478,F,2019/01/17 08:29:25.364,2019/01/17 08:29:25.364,23,205,Dominica
471,A,2019/01/17 08:33:18.020,2019/01/17 08:33:18.020,104,213,Palau
472,C,2019/01/17 08:34:16.768,2019/01/17 08:34:16.768,242,21,Tonga
475,E,2019/01/17 08:35:28.774,2019/01/17 08:35:28.774,57,183,Canada
474,G,2019/01/17 08:36:01.618,2019/01/17 08:36:01.618,193,233,Greece
463,C,2019/01/17 08:37:00.328,2019/01/17 08:37:00.328,242,41,Cook Islands
473,C,2019/01/17 08:37:28.788,2019/01/17 08:37:28.788,119,63,Tajikistan
462,E,2019/01/17 08:38:58.666,2019/01/17 08:38:58.666,3,145,Chad
480,A,2019/01/17 08:40:00.000,2019/01/17 08:40:00.000,47,104,Antarctica
477,C,2019/01/17 08:42:02.397,2019/01/17 08:42:02.397,101,178,Senegal
464,H,2019/01/17 08:48:47.495,2019/01/17 08:48:47.495,167,179,Italy
470,K,2019/01/17 08:53:01.611,2019/01/17 08:53:01.611,129,182,Curaçao
466,N,2019/01/17 08:53:49.867,2019/01/17 08:53:49.867,144,206,St. Barthélemy
478,D,2019/01/17 08:55:34.065,2019/01/17 08:55:34.065,162,198,Ireland
479,F,2019/01/17 08:56:05.053,2019/01/17 08:56:05.053,48,141,Dominica
481,A,2019/01/17 09:00:00.000,2019/01/17 09:00:00.000,136,139,Malaysia
469,L,2019/01/17 09:01:04.929,2019/01/17 09:01:04.929,52,29,Hungary
463,A,2019/01/17 09:03:07.463,2019/01/17 09:03:07.463,165,160,St. Barthélemy
475,G,2019/01/17 09:03:33.545,2019/01/17 09:03:33.545,204,24,Chile
462,G,2019/01/17 09:05:58.344,2019/01/17 09:05:58.344,215,45,Cameroon
471,F,2019/01/17 09:06:03.514,2019/01/17 09:06:03.514,247,38,Åland Islands
474,K,2019/01/17 09:06:25.745,2019/01/17 09:06:25.745,3,121,Bermuda
472,A,2019/01/17 09:06:50.913,2019/01/17 09:06:50.913,197,153,Iran
480,F,2019/01/17 09:09:52.451,2019/01/17 09:09:52.451,56,150,Poland
477,A,2019/01/17 09:11:46.560,2019/01/17 09:11:46.560,240,106,Sudan
482,A,2019/01/17 09:20:00.000,2019/01/17 09:20:00.000,152,115,Swaziland
481,B,2019/01/17 09:25:15.877,2019/01/17 09:25:15.877,203,93,Poland
479,D,2019/01/17 09:26:19.569,2019/01/17 09:26:19.569,156,19,South Georgia & South Sandwich Islands
470,M,2019/01/17 09:26:27.388,2019/01/17 09:26:27.388,4,180,Dominica
478,E,2019/01/17 09:30:42.567,2019/01/17 09:30:42.567,81,170,Tanzania
463,F,2019/01/17 09:31:20.420,2019/01/17 09:31:20.420,145,184,South Georgia & South Sandwich Islands
469,M,2019/01/17 09:32:11.782,2019/01/17 09:32:11.782,58,197,St. Vincent & Grenadines
462,H,2019/01/17 09:32:32.866,2019/01/17 09:32:32.866,74,233,Iran
471,D,2019/01/17 09:33:26.941,2019/01/17 09:33:26.941,217,246,Wallis & Futuna
475,H,2019/01/17 09:34:32.692,2019/01/17 09:34:32.692,191,22,Lithuania
472,B,2019/01/17 09:34:51.397,2019/01/17 09:34:51.397,38,40,Central African Republic
474,M,2019/01/17 09:37:26.425,2019/01/17 09:37:26.425,1,195,Bermuda
477,B,2019/01/17 09:39:35.146,2019/01/17 09:39:35.146,144,212,Mauritius
483,A,2019/01/17 09:40:00.000,2019/01/17 09:40:00.000,246,198,Uruguay
480,D,2019/01/17 09:41:35.714,2019/01/17 09:41:35.714,130,214,Gambia
